id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1517325159878770689,1517325159878770689,2022-04-22 09:11:23 SE Asia Standard Time,2022-04-22,09:11:23,+0700,1517305122421891074,captiontaylorsv,captions taylor's version,,"""I'm New York City, I still do it for you, babe""   — False God, Taylor Swift  https://t.co/BTQULKMmaz",en,[],[],"['https://pbs.twimg.com/media/FQ6fMIoWYAUfmGd.jpg', 'https://pbs.twimg.com/media/FQ6fMSjWQAEfn4F.jpg']",0,2,12,[],[],https://twitter.com/captiontaylorsv/status/1517325159878770689,False,,1,https://pbs.twimg.com/media/FQ6fMIoWYAUfmGd.jpg,,,,,,,[],,,,
1517325024704831489,1517325024704831489,2022-04-22 09:10:51 SE Asia Standard Time,2022-04-22,09:10:51,+0700,335701539,lesliejaffie,x - Leslie,,Alexa play Lover by Taylor Swift,en,[],[],[],0,0,5,[],[],https://twitter.com/lesliejaffie/status/1517325024704831489,False,https://twitter.com/nyrangers/status/1517324873525252098,0,,,,,,,,[],,,,
1517324715454517249,1517324715454517249,2022-04-22 09:09:37 SE Asia Standard Time,2022-04-22,09:09:37,+0700,1492721123661918211,gaylorstylinson,elias 🏳️‍🌈🏳️‍⚧️ | no stunts larrie/gaylor | 🐝,,i ship taylor swift with taylor swift in the brown wig from ybwm,en,[],[],[],2,0,16,[],[],https://twitter.com/gaylorstylinson/status/1517324715454517249,False,,0,,,,,,,,[],,,,
1517324610424946689,1517324610424946689,2022-04-22 09:09:12 SE Asia Standard Time,2022-04-22,09:09:12,+0700,1083458099887947776,hhoney_twt,🇨🇺,,"lo tímido que se puso yoongi porque taylor swift estaba cerca de él, está chiquito hay que cuidarlo  https://t.co/IhZdYjS3Df",es,[],[],"['https://pbs.twimg.com/media/FQ6erMhWUAEhjWE.jpg', 'https://pbs.twimg.com/media/FQ6erMkX0AAod89.jpg']",6,43,442,[],[],https://twitter.com/hhoney_twt/status/1517324610424946689,False,,1,https://pbs.twimg.com/media/FQ6erMhWUAEhjWE.jpg,,,,,,,[],,,,
1517324574769131520,1517324574769131520,2022-04-22 09:09:03 SE Asia Standard Time,2022-04-22,09:09:03,+0700,2428861627,blessedswifty,Taylor Swift Facts,,"According to GoldDerby, Taylor Swift's “Red (Taylor's Version)” is a leading contender for “Album of the Year” at the 2023 Grammys.  https://t.co/sFbdIOmxNo",en,[],[],['https://pbs.twimg.com/media/FQ6eZKcVEAA5XuL.png'],5,110,1319,[],[],https://twitter.com/blessedswifty/status/1517324574769131520,False,,1,https://pbs.twimg.com/media/FQ6eZKcVEAA5XuL.png,,,,,,,[],,,,
1517466738459299840,1517426151450624000,2022-04-22 18:33:58 SE Asia Standard Time,2022-04-22,18:33:58,+0700,907957920779964416,tayrush,sara 💖,,"@inmyheadlinepov Most streamed non-Taylor Swift female artists on Spotify on Tuesday  Doja Cat - 15.9M Billie Eilish - 14.7M Dua Lipa - 14.5M Ariana Grande - 13.9M Olivia Rodrigo - 11.9M  Taylor without Red TV, Fearless TV, evermore and folklore - 16M",en,[],[],[],1,3,64,[],[],https://twitter.com/tayrush/status/1517466738459299840,False,,0,,,,,,,,"[{'screen_name': 'inmyheadlinepov', 'name': 'imh_pov💫', 'id': '1298245794412208131'}]",,,,
1517466438109384704,1517466438109384704,2022-04-22 18:32:46 SE Asia Standard Time,2022-04-22,18:32:46,+0700,1517464385177985025,covntinthestars,lola met madison 🤍,,hi guys im not new to stan twitter but my account got s worded so i made a priv and this account which is now my main. i stan :: madison beer billie eilish ariana grande harry styles doja cat taylor swift (new stan) lana del rey (new stan) maggie lindemann leah kate rt pls !! 🤍,en,[],[],[],2,9,19,[],[],https://twitter.com/covntinthestars/status/1517466438109384704,False,,0,,,,,,,,[],,,,
1517466309524692992,1517466309524692992,2022-04-22 18:32:16 SE Asia Standard Time,2022-04-22,18:32:16,+0700,1491220703747653635,notime4rewritz,alexi 💌🪩🌹 (he/him),,today is a good day to remind you of THIS taylor swift  https://t.co/9v89yxoEoE,en,[],[],['https://pbs.twimg.com/media/FQ8fkJCWUAINQEz.jpg'],1,1,24,[],[],https://twitter.com/notime4rewritz/status/1517466309524692992,False,,1,https://pbs.twimg.com/media/FQ8fkJCWUAINQEz.jpg,,,,,,,[],,,,
1517465887766315009,1517465887766315009,2022-04-22 18:30:35 SE Asia Standard Time,2022-04-22,18:30:35,+0700,1361300984077504525,tsthemscindstry,adi is a 🪩,,"taylor swift didn’t write “but then you called, showed your hand I turned around before I hit the tunnel sat on the roof, you and I” for you to stay single",en,[],[],[],0,0,5,[],[],https://twitter.com/tsthemscindstry/status/1517465887766315009,False,,0,,,,,,,,[],,,,
1517465509515649024,1517465509515649024,2022-04-22 18:29:05 SE Asia Standard Time,2022-04-22,18:29:05,+0700,19658826,newscientist,New Scientist,,"If you discovered a new species of animal, who would you name it after?  A scientist has named a new species of millipede after Taylor Swift. @rowhoop says with so much on the planet still undiscovered, you could name a bug too!  📸 Credit: Derek Hennen   https://t.co/cQxWI3h6Oy  https://t.co/uioAOqDl9s",en,"[{'screen_name': 'rowhoop', 'name': 'rowan hooper ローワン フーパー', 'id': '16110819'}]",['https://www.newscientist.com/podcasts/115-quantum-consciousness-next-decade-of-space-exploration-songs-played-on-rat-whiskers/'],[],0,5,23,[],[],https://twitter.com/newscientist/status/1517465509515649024,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1517465468331778048/pu/img/zCdZX-ZpUpnHyzOM.jpg,,,,,,,[],,,,
1517464899273773059,1517464899273773059,2022-04-22 18:26:39 SE Asia Standard Time,2022-04-22,18:26:39,+0700,2889047289,wildestscreamz,em,,"Most streamed non-Taylor Swift female artists on Spotify on Tuesday  Doja Cat - 15.9M Billie Eilish - 14.7M Dua Lipa - 14.5M Ariana Grande - 13.9M Olivia Rodrigo - 11.9M  Taylor without Red TV, Fearless TV, evermore and folklore - 16M   https://t.co/rmKbPTgWgX",en,[],[],[],12,120,807,[],[],https://twitter.com/wildestscreamz/status/1517464899273773059,False,https://twitter.com/inmyheadlinepov/status/1517426151450624000,1,https://pbs.twimg.com/ext_tw_video_thumb/1509885211542237191/pu/img/L9Mo0FqrfC6RqkDO.jpg,,,,,,,[],,,,
1517464754629009413,1517464754629009413,2022-04-22 18:26:05 SE Asia Standard Time,2022-04-22,18:26:05,+0700,39171482,jessica_parks,Jessica Parks 💗🦋 (Taylor’s Version),,"I still wonder if @taylorswift13 ever got this shirt, I had the pictures printed and then did a glitter puff paint for the other part.  https://t.co/9a8zPKiFLn",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],['https://pbs.twimg.com/media/FQ8eJseXoAMstSV.jpg'],2,1,22,[],[],https://twitter.com/jessica_parks/status/1517464754629009413,False,,1,https://pbs.twimg.com/media/FQ8eJseXoAMstSV.jpg,,,,,,,[],,,,
1517464681253904386,1517464681253904386,2022-04-22 18:25:47 SE Asia Standard Time,2022-04-22,18:25:47,+0700,1308537228663099396,louesargentino,lara lvs agus,,pero cantas 22 de Taylor swift,pt,[],[],[],2,0,6,[],[],https://twitter.com/louesargentino/status/1517464681253904386,False,https://twitter.com/ffedericomoura/status/1516598754723438592,0,,,,,,,,[],,,,
1517464242667999233,1517464242667999233,2022-04-22 18:24:03 SE Asia Standard Time,2022-04-22,18:24:03,+0700,1392243071186718720,imamirrcrballl,🌸 amy is a 🤡 - jigsaw era 🧩 | dm to join gc 🌈,,reply and i will give u a taylor swift lyric,en,[],[],[],5,0,6,[],[],https://twitter.com/imamirrcrballl/status/1517464242667999233,False,,0,,,,,,,,[],,,,
1517464089689088000,1517464089689088000,2022-04-22 18:23:26 SE Asia Standard Time,2022-04-22,18:23:26,+0700,882057386847911936,moyashinical,もやし,,最後の高専祭やしなんか奇抜な外見になりたい、もやしTaylor Swift計画はもう始まってます,ja,[],[],[],0,0,11,[],[],https://twitter.com/moyashinical/status/1517464089689088000,False,,0,,,,,,,,[],,,,
1517463353970634758,1517463353970634758,2022-04-22 18:20:31 SE Asia Standard Time,2022-04-22,18:20:31,+0700,1492150068320821248,bbynic666,nicola,,"today i’m grateful for mascara, my gold hoops, black boots, martinis, taylor swifts music, pears and long showers",en,[],[],[],0,3,20,[],[],https://twitter.com/bbynic666/status/1517463353970634758,False,,0,,,,,,,,[],,,,
1517463244805656576,1517463244805656576,2022-04-22 18:20:05 SE Asia Standard Time,2022-04-22,18:20:05,+0700,1320855557461299201,mylifelessframe,benjamin | moon knight era 🌙,,we all have that one person that we think of when we're listening to the very first night by taylor swift.,en,[],[],[],1,5,16,[],[],https://twitter.com/mylifelessframe/status/1517463244805656576,False,,0,,,,,,,,[],,,,
1517462438614077442,1517458202354278402,2022-04-22 18:16:53 SE Asia Standard Time,2022-04-22,18:16:53,+0700,1095854113479421952,onlyforevertony,Tony,,@taylorswiftsta1 @chartdata_TS @taylorswift13 All credits,en,[],[],[],0,0,10,[],[],https://twitter.com/OnlyforeverTony/status/1517462438614077442,False,,0,,,,,,,,"[{'screen_name': 'taylorswiftsta1', 'name': 'taylor swift stan', 'id': '1286313636697272320'}, {'screen_name': 'chartdata_TS', 'name': 'Taylor Swift Data', 'id': '1381221105462034432'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517462438463086592,1517462438463086592,2022-04-22 18:16:53 SE Asia Standard Time,2022-04-22,18:16:53,+0700,1492150068320821248,bbynic666,nicola,,"sometimes all you need to do to feel better is smoke, listen to taylor swift and sit in a cafe in yesterdays clothes and your black boots and fur",en,[],[],[],1,1,24,[],[],https://twitter.com/bbynic666/status/1517462438463086592,False,,0,,,,,,,,[],,,,
1517462344238043137,1517462344238043137,2022-04-22 18:16:30 SE Asia Standard Time,2022-04-22,18:16:30,+0700,3232116091,linzlovestaylor,𝐿𝒾𝓃𝒹𝓈𝒶𝓎(Taylor's Version) FOREVER & ALWAYS,,"It's official, I need to watch @taylorswift13 cookie dough commercials for next tour. It's going to be wild",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],1,4,35,[],[],https://twitter.com/LinzLovesTaylor/status/1517462344238043137,False,,0,,,,,,,,[],,,,
1517461882495549440,1517461882495549440,2022-04-22 18:14:40 SE Asia Standard Time,2022-04-22,18:14:40,+0700,1371115620901781507,theonewildest,príncipe do coração partido ✯,,"""você desenhou estrelas ao redor das minhas cicatrizes, mas agora eu estou sangrando""   — cardigan, taylor swift",pt,[],[],[],1,0,5,[],[],https://twitter.com/theonewildest/status/1517461882495549440,False,,0,,,,,,,,[],,,,
1517460408093020160,1517460408093020160,2022-04-22 18:08:48 SE Asia Standard Time,2022-04-22,18:08:48,+0700,924088631932755968,gmaegannnnn,G,,"dump 'to ni taylor swift, do you ever stop and think about me?",en,[],[],[],1,0,12,[],[],https://twitter.com/gmaegannnnn/status/1517460408093020160,False,,0,,,,,,,,[],,,,
1517460354959351808,1517460354959351808,2022-04-22 18:08:36 SE Asia Standard Time,2022-04-22,18:08:36,+0700,399707090,_princessjena,Jena ♕,,4/6 people if front of us in this Record Store Day line are Taylor Swift fans… the only people more dedicated than vinyl collectors are the Swifties,en,[],[],[],1,0,5,[],[],https://twitter.com/_PrincessJena/status/1517460354959351808,False,,0,,,,,,,,[],,,,
1517459803605458945,1517459803605458945,2022-04-22 18:06:24 SE Asia Standard Time,2022-04-22,18:06:24,+0700,15428397,livescience,Live Science,,Swiftie scientist names millipede species after Taylor Swift  https://t.co/hw3ykWCz4k,en,[],['https://trib.al/BfZuiAu'],[],1,1,8,[],[],https://twitter.com/LiveScience/status/1517459803605458945,False,,0,,,,,,,,[],,,,
1517459252188692480,1517317866768539649,2022-04-22 18:04:13 SE Asia Standard Time,2022-04-22,18:04:13,+0700,1456580523254599681,haylotheswiftie,Hayley,,@TheSwiftSociety @SnoopDogg @taylorswift13 Majority of the time because they know and understand their audience better than anyone. Part of Taylors major notable success was the heavy hand she always played in literally all aspects of her career.  Meaning she knew was was best.  Owning the masters just makes sense.,en,[],[],[],2,0,7,[],[],https://twitter.com/Haylotheswiftie/status/1517459252188692480,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517324411635830784,1517324411635830784,2022-04-22 09:08:24 SE Asia Standard Time,2022-04-22,09:08:24,+0700,2351747965,shelficle,#1 small dog stan,,I cry every time I hear “someday I’ll be singing this at the Grammys” like she’s come so far and I’m so proud of her I remember watching this on YouTube back then and just sobbing because of how much this song meant to me and means to her god Taylor Swift I love you bitch !!!,en,[],[],[],1,0,7,[],[],https://twitter.com/shelficle/status/1517324411635830784,False,https://twitter.com/taylorclipes/status/1517153248435597314,0,,,,,,,,[],,,,
1517324087294672896,1517296496508612608,2022-04-22 09:07:07 SE Asia Standard Time,2022-04-22,09:07:07,+0700,1197672706440880133,kimkare4,kali💙,,@LaPuercaylor @taylorswift13 Te amo papi snoop,tl,[],[],[],0,0,9,[],[],https://twitter.com/Kimkare4/status/1517324087294672896,False,,0,,,,,,,,"[{'screen_name': 'LaPuercaylor', 'name': 'La Tia Puercaylor (Taylor’s version)', 'id': '1139970839535689728'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517323964669992961,1517323964669992961,2022-04-22 09:06:38 SE Asia Standard Time,2022-04-22,09:06:38,+0700,4861587701,mon15757807,Yuuri conquistador del mundo (Taylor's version),,"Leí un fic donde Victor es un actor famoso y menciona ser amigo de Taylor Swift, yo ya gané en la vida",es,[],[],[],3,1,10,[],[],https://twitter.com/mon15757807/status/1517323964669992961,False,,0,,,,,,,,[],,,,
1517323960945422336,1517323960945422336,2022-04-22 09:06:37 SE Asia Standard Time,2022-04-22,09:06:37,+0700,1168323874481721344,a90strend,bella,,pov u r taylor swift &amp; bon iver,en,[],[],[],0,0,16,[],[],https://twitter.com/a90strend/status/1517323960945422336,False,https://twitter.com/OrwellNGoode/status/1516818592070778880,0,,,,,,,,[],,,,
1517323675573362688,1517323675573362688,2022-04-22 09:05:29 SE Asia Standard Time,2022-04-22,09:05:29,+0700,173199373,swiftnyc,Taylor Swift Updates,,🎶 Continuing the stream party for Taylor Swift’s music on @campgroundxyz app so download the link below and we can drive and track the number of streams for Taylor together! ⬇️ @taylornation13   🔥  https://t.co/YRYhKNGM34  https://t.co/OKm423ZiCL,en,"[{'screen_name': 'campgroundxyz', 'name': 'campground', 'id': '999326389504389121'}, {'screen_name': 'taylornation13', 'name': 'taylor nation', 'id': '80144576'}]",['https://campground.xyz/s/X0PldQjK0w'],['https://pbs.twimg.com/media/FQ6d12rXsAAKR28.jpg'],0,9,20,[],[],https://twitter.com/SwiftNYC/status/1517323675573362688,False,,1,https://pbs.twimg.com/media/FQ6d12rXsAAKR28.jpg,,,,,,,[],,,,
1517323317048639490,1517323317048639490,2022-04-22 09:04:03 SE Asia Standard Time,2022-04-22,09:04:03,+0700,173199373,swiftnyc,Taylor Swift Updates,,Continuing the stream party for Taylor Swift’s music on @campgroundxyz app so download the link in the tweet below and we can drive and track the number of streams for Taylor together! ⬇️ @taylornation13,en,"[{'screen_name': 'campgroundxyz', 'name': 'campground', 'id': '999326389504389121'}, {'screen_name': 'taylornation13', 'name': 'taylor nation', 'id': '80144576'}]",[],[],1,6,19,[],[],https://twitter.com/SwiftNYC/status/1517323317048639490,False,https://twitter.com/SwiftNYC/status/1517308635159973888,0,,,,,,,,[],,,,
1517323280604086272,1517323280604086272,2022-04-22 09:03:55 SE Asia Standard Time,2022-04-22,09:03:55,+0700,1188259837823471616,taylorperu13,Taylor Swift Perú 🇵🇪,,"🎵| Most Awarded Singles from ""Taylor Swift"" — @taylorswift13's debut album :   #1. Teardrops On My Guitar — 11 awards #2. Our Song — 7 awards #3. Picture To Burn — 5 awards  #4. Tim McGraw — 5 awards  #5. Should've Said No — 3 awards  Other songs — 2 awards  https://t.co/Royp7wya6q",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],"['https://pbs.twimg.com/media/FQ6dRxrXMAEt2IP.jpg', 'https://pbs.twimg.com/media/FQ6dUfJXEAEwhOZ.jpg', 'https://pbs.twimg.com/media/FQ6dUfIWUAARcrw.jpg', 'https://pbs.twimg.com/media/FQ6dV7rWQAI1HDt.jpg']",2,44,473,[],[],https://twitter.com/TaylorPeru13/status/1517323280604086272,False,,1,https://pbs.twimg.com/media/FQ6dRxrXMAEt2IP.jpg,,,,,,,[],,,,
1517323160538001408,1517323160538001408,2022-04-22 09:03:26 SE Asia Standard Time,2022-04-22,09:03:26,+0700,1422270952721862659,rub3mo,dana !! AU PINNED,,COMO PUEDE EXISTIR GENTE Q NO ESCUCHE A TAYLOR SWIFT XFAVOR ???,es,[],[],[],4,1,17,[],[],https://twitter.com/RUB3MO/status/1517323160538001408,False,,0,,,,,,,,[],,,,
1517323130192027649,1517323130192027649,2022-04-22 09:03:19 SE Asia Standard Time,2022-04-22,09:03:19,+0700,258970544,marklazerus,Mark Lazerus,,"Bring back the Taylor Swift banner, you crypto-cowards!  https://t.co/H6mtp3zEaY",en,[],[],['https://pbs.twimg.com/media/FQ6dVtyUYAEu5Ao.jpg'],7,5,98,[],[],https://twitter.com/MarkLazerus/status/1517323130192027649,False,,1,https://pbs.twimg.com/media/FQ6dVtyUYAEu5Ao.jpg,,,,,,,[],,,,
1517322832987963394,1517305438055899136,2022-04-22 09:02:08 SE Asia Standard Time,2022-04-22,09:02:08,+0700,1389710458437914624,jeandba123,Jean Capitalista ministro 🇵🇪🧣(Taylor's version),,"@VLADIMIR_CERRON @VLADIMIR_CERRON, ¿te gusta Taylor Swift?",tl,[],[],[],1,0,13,[],[],https://twitter.com/JeanDBA123/status/1517322832987963394,False,,0,,,,,,,,"[{'screen_name': 'VLADIMIR_CERRON', 'name': 'Vladimir Cerrón', 'id': '521651938'}]",,,,
1517322780274208769,1517317866768539649,2022-04-22 09:01:55 SE Asia Standard Time,2022-04-22,09:01:55,+0700,2806157052,mialovestowrite,Bhumi Goyal ( TV 🧣) 💙💛🐢,,@TheSwiftSociety @SnoopDogg @taylorswift13 Say*,und,[],[],[],0,0,6,[],[],https://twitter.com/mialovestowrite/status/1517322780274208769,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517322718353543169,1517322718353543169,2022-04-22 09:01:41 SE Asia Standard Time,2022-04-22,09:01:41,+0700,70232633,klwilliams__,karina williams 🫶🏻,,TAYLOR SWIFT DANCE PARTY!!! @taylorswift13 I love you.  https://t.co/8BcaIOVqsC,en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],1,2,6,[],[],https://twitter.com/klwilliams__/status/1517322718353543169,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1517322650380554242/pu/img/cajygfIXTupFtQFR.jpg,,,,,,,[],,,,
1517322698929717250,1517322698929717250,2022-04-22 09:01:36 SE Asia Standard Time,2022-04-22,09:01:36,+0700,1139970839535689728,lapuercaylor,La Tia Puercaylor (Taylor’s version),,"Como olvidar cuando un crítico dijo que Taylor Swift no llegaría a nada y entonces ella escribió una canción sobre eso, la cantó en vivo y ganó dos Grammys. Y es tan iconico que hasta pondrán el banjo de esa presentación en el museo de los Grammys ❤️  https://t.co/Vs2A93igE8",es,[],[],"['https://pbs.twimg.com/media/FQ6c8fDWUAUWeKa.jpg', 'https://pbs.twimg.com/media/FQ6c8fCXEAAlz9S.jpg']",9,415,3603,[],[],https://twitter.com/LaPuercaylor/status/1517322698929717250,False,,1,https://pbs.twimg.com/media/FQ6c8fDWUAUWeKa.jpg,,,,,,,[],,,,
1517322419429679112,1517223046137978884,2022-04-22 09:00:29 SE Asia Standard Time,2022-04-22,09:00:29,+0700,1190843014001909760,remslvst,é🔮🪐,,@EthanStew @oscos anything over 600k would surprise me considering the rules for billboard are very different now. taylor swift &amp; adele both went from 1 million copies pure each release to 300k-800k with the rule change,en,[],[],[],2,0,19,[],[],https://twitter.com/remslvst/status/1517322419429679112,False,,0,,,,,,,,"[{'screen_name': 'EthanStew', 'name': 'Ethan Stewart', 'id': '202897091'}, {'screen_name': 'oscos', 'name': 'mariano 🦦', 'id': '1377670267917438978'}]",,,,
1517321888497905664,1517317584873476098,2022-04-22 08:58:23 SE Asia Standard Time,2022-04-22,08:58:23,+0700,1215866691688767488,mcplss,nico 🦇 #1 patroclus stan,,@orionshiki nico likes nightcore (or whatever it's called) bc he's 15 and emo. he also likes rock music and Taylor swift 😌,en,[],[],[],1,1,7,[],[],https://twitter.com/MCPlSS/status/1517321888497905664,False,,0,,,,,,,,"[{'screen_name': 'orionshiki', 'name': 'Ryan⚡️', 'id': '1452314839347564557'}]",,,,
1517321855861870592,1517321855861870592,2022-04-22 08:58:15 SE Asia Standard Time,2022-04-22,08:58:15,+0700,1322474155,gmfangirlaccnt,GELS 🌸,,"dati di ko bet and rep and lover album hahaha red baby talaga ako… pero ngayon nagiging fave ko na ung dalwang albums 🥹  iba talaga si taylor swift, grabe",tl,[],[],[],4,0,9,[],[],https://twitter.com/gmfangirlaccnt/status/1517321855861870592,False,,0,,,,,,,,[],,,,
1517321567138889728,1517321567138889728,2022-04-22 08:57:06 SE Asia Standard Time,2022-04-22,08:57:06,+0700,1472121385367793665,clairytee,투명 clarity,,"[ day 4 of finding moots ]   hi im clarity she her pronouns, loves kpop &amp; taylor swift. im looking for interactive moots, any fandom is welcome as long as you respect the artists i stan ! ifb fan accs 📌  pls rt + like to spread, thank you i hope you’ll have a nice day 🙇🏻‍♀️",en,[],[],[],0,4,10,[],[],https://twitter.com/clairytee/status/1517321567138889728,False,,0,,,,,,,,[],,,,
1517321357133983747,1517321357133983747,2022-04-22 08:56:16 SE Asia Standard Time,2022-04-22,08:56:16,+0700,1488314937575292929,daniluvies,dani,,havent you heard of taylor swift? you belong with me   starts playing you belong w me karaoke on my bluetooth mic,en,[],[],[],1,1,11,[],[],https://twitter.com/daniluvies/status/1517321357133983747,False,,0,,,,,,,,[],,,,
1517321319515574272,1517317866768539649,2022-04-22 08:56:07 SE Asia Standard Time,2022-04-22,08:56:07,+0700,2806157052,mialovestowrite,Bhumi Goyal ( TV 🧣) 💙💛🐢,,@TheSwiftSociety @SnoopDogg @taylorswift13 And then they that she got no impact.,en,[],[],[],1,1,125,[],[],https://twitter.com/mialovestowrite/status/1517321319515574272,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517320800176685059,1517320800176685059,2022-04-22 08:54:03 SE Asia Standard Time,2022-04-22,08:54:03,+0700,720382258100748288,420grubs,hawke 🪲,,i am more powerful than you because i do not have any taylor swift on any of my playlists. sorry.,en,[],[],[],1,0,8,[],[],https://twitter.com/420grubs/status/1517320800176685059,False,,0,,,,,,,,[],,,,
1517458370718015489,1517317866768539649,2022-04-22 18:00:43 SE Asia Standard Time,2022-04-22,18:00:43,+0700,1456580523254599681,haylotheswiftie,Hayley,,"@TheSwiftSociety @SnoopDogg @taylorswift13 Whether the every skeptical, jealous, pettifogging and miserable person likes it or not, Taylor Swift will be talked about highly for this in many years and only with a year in she's moved so many artists to do the same.  She is an icon.",en,[],[],[],1,0,10,[],[],https://twitter.com/Haylotheswiftie/status/1517458370718015489,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517458202354278402,1517458202354278402,2022-04-22 18:00:03 SE Asia Standard Time,2022-04-22,18:00:03,+0700,1381221105462034432,chartdata_ts,Taylor Swift Data,,.@taylorswift13 has now surpassed 28.5 billion streams on Spotify. She is the 2nd most streamed female artist in Spotify history.  #1 Ariana Grande – 31.9B (daily: 14M) #2 Taylor Swift – 28.5B (daily: 28M),en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],7,33,343,[],[],https://twitter.com/chartdata_TS/status/1517458202354278402,False,,0,,,,,,,,[],,,,
1517457570851704833,1517317866768539649,2022-04-22 17:57:32 SE Asia Standard Time,2022-04-22,17:57:32,+0700,1456580523254599681,haylotheswiftie,Hayley,,"@TheSwiftSociety @SnoopDogg @taylorswift13 It was never a new conversation and wasn't even the first public fued on it(Paul McCartney and Michael Jackson). When it was a man that stood up it was ""Michael is being snotty"", when a woman does it the rebirth of the victim narrative is ruled out without hesitation.",en,[],[],[],2,0,12,[],[],https://twitter.com/Haylotheswiftie/status/1517457570851704833,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517457496927256577,1517457496927256577,2022-04-22 17:57:14 SE Asia Standard Time,2022-04-22,17:57:14,+0700,1343047336247709697,burningredthr,Potayto 🧣,,"It’s Friday, and tomorrow is the Record Store Day! Taylor Swift announcement in less than 3 hours so true 😍  https://t.co/Y3Ig5RwkxD",en,[],[],['https://pbs.twimg.com/media/FQ8XikWaQAEmdUu.jpg'],19,32,688,[],[],https://twitter.com/burningredthr/status/1517457496927256577,False,,1,https://pbs.twimg.com/media/FQ8XikWaQAEmdUu.jpg,,,,,,,[],,,,
1517456530735616001,1517317866768539649,2022-04-22 17:53:24 SE Asia Standard Time,2022-04-22,17:53:24,+0700,1456580523254599681,haylotheswiftie,Hayley,,"@TheSwiftSociety @SnoopDogg @taylorswift13 The music industry has been a massive monopoly ran by a few men in the industry and 🛴 is one of them and they're business men, not musicians. It's numbers to them.  This struggle was happening to the Beatles(paul), Janet Jackson, Prince, before her.",en,[],[],[],1,0,11,[],[],https://twitter.com/Haylotheswiftie/status/1517456530735616001,False,,0,,,,,,,,"[{'screen_name': 'TheSwiftSociety', 'name': 'The Swift Society', 'id': '1277288422281932800'}, {'screen_name': 'SnoopDogg', 'name': 'Snoop Dogg', 'id': '3004231'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517455797193785345,1517455797193785345,2022-04-22 17:50:29 SE Asia Standard Time,2022-04-22,17:50:29,+0700,1423729316236562433,casuallycruelme,§uhrab🦨,,"If you haven't listened to Evermore by Taylor Swift, I just want to assume you're ugly",en,[],[],[],1,1,11,[],[],https://twitter.com/Casuallycruelme/status/1517455797193785345,False,,0,,,,,,,,[],,,,
1517455763966472192,1517455763966472192,2022-04-22 17:50:21 SE Asia Standard Time,2022-04-22,17:50:21,+0700,1231205647015907329,itsjoseph1n3,Jo💐 | sees tate in 23 days,,reply with ur name and i'll tell u the taylor swift album that i connect it with,en,[],[],[],19,0,11,[],[],https://twitter.com/itsjoseph1n3/status/1517455763966472192,False,,0,,,,,,,,[],,,,
