,id,date,time,tweet,language
889,1517445640808239104,2022-04-22,17:10:08,taylor swift lover era &gt;&gt;&gt;&gt;,en
890,1517445354186108928,2022-04-22,17:08:59,alexa play all too well (taylor's version) by taylor swift  https://t.co/VOa0mfUjha,en
891,1517444308374532096,2022-04-22,17:04:50,hot people read books and listen to taylor swift songs and associate the songs to book characters,en
892,1517443792755990528,2022-04-22,17:02:47,7:17am train 🥲 the things i do for taylor swift,en
893,1517443417432678400,2022-04-22,17:01:18,"Taylor Swift, appears to you like a fairy godmother in your bedroom at 2am while you’re crying to her music to tell you it’s going to be okay.  https://t.co/Ag1fPpIt9C",en
894,1517443093846323200,2022-04-22,17:00:00,".@taylorswift13's ""Clean"" has now surpassed 90 million streams on Spotify. It's her 89th song to hit this milestone and her 10th from ""1989"".",en
895,1517443071172087808,2022-04-22,16:59:55,"@usuariossexual @erianeg_ @mrsluthor Além dessa passagem que te mandaram, tbm tem uma que diz que pra ela concorrer a um papel ela teria que ser branca, então eles mudam a aparência dela, pintam o cabelo, etc. Mas &gt;eu&lt; acho que isso decorre da visão estadunidense dos latinos, até pq a tjr disse que a Taylor Swift",pt
896,1517442216372826112,2022-04-22,16:56:31,Truth of the century!!  #TaylorSwift #Friends #ChandlerBing #MonicaGeller #music #tvtime #Joey #swiftie  https://t.co/HgsteY8ohD,en
897,1517439803905687552,2022-04-22,16:46:56,La poliedricità stamattina ascoltando in ordine rosalia tedua taylor swift bad bunny e gli artic monkeys,it
898,1517439311876087810,2022-04-22,16:44:59,.┏┓  ┃┃╱╲ In ┃╱╱╲╲ this ╱╱╭╮╲╲house ▔▏┗┛▕▔ we stan ╱▔▔▔▔▔▔▔▔▔▔╲  Taylor Swift &amp; Olivia rodrigo ╱╱┏┳┓╭╮┏┳┓ ╲╲  ▔▏┗┻┛┃┃┗┻┛▕▔  Are you coming in?,en
899,1517438759612076032,2022-04-22,16:42:47,"The greatest Taylor swift photoshoot ever, EVER!  https://t.co/csiXCOTeYo",en
900,1517315951129030656,2022-04-22,08:34:47,@taylorswift13 @rosalia @DojaCat @DUALIPA OMG A HIT TWEET🥳  https://t.co/YV37RoCSQB,en
901,1517315945634664450,2022-04-22,08:34:46,@loretitas @deuxmoiworld a dica ali do alltoo no email e o cachecol vermelho do final é referência ao short film de all too well da Taylor Swift que a Sadie protagonizou ao lado do Dylan O'Brien,pt
902,1517315598409027585,2022-04-22,08:33:23,@charleslipa @taylorswift13 @rosalia @DojaCat @DUALIPA Pop is in good hands wbk,en
903,1517315437616316416,2022-04-22,08:32:45,"Queria achar o meu post de uma música da taylor swift para cada signo, mas é TANTO tweet que nunca vou encontrar",pt
904,1517315427248050178,2022-04-22,08:32:42,"folklore as a surprise release was shocking, of course, but Taylor Swift will probably never shock me more with a release than when she released Look What You Made Me Do. Iconic.",en
905,1517314933599309825,2022-04-22,08:30:45,"🏆| Taylor Swift esta nominada en la categoria ""Artista Femenina Internacional"" en Prêmio Tudo Information 2022   Link:  https://t.co/P980ZSWw1p  https://t.co/Lm52RN3e8Y",pt
906,1517314343586742272,2022-04-22,08:28:24,taylor swift é um sentimento,pt
907,1517314314750730240,2022-04-22,08:28:17,Con la @luzmareyes_ fuimos la portada de las primeras fotos que subieron de la fiesta de Taylor Swift. Encuentro que nos merecemos entradas preferenciales al concierto cuando venga.,es
908,1517313708661395456,2022-04-22,08:25:53,não existe 01 situação sequer na minha vida que a taylor swift não tenha feito uma música sobre,pt
909,1517313394612883459,2022-04-22,08:24:38,fans of taylor swift and fans of david lynch of have a lot in common if you start to give it some serious thought,en
910,1517312559694725121,2022-04-22,08:21:19,Rosé went to the Taylor Swift school of pen holding lmao  https://t.co/LcGKeXKFr8,en
911,1517312010375028736,2022-04-22,08:19:08,Pov: Eres yo escuchando enchanted de la poderosísima Taylor Swift  https://t.co/Y71IidFIXD,es
912,1517311919392133121,2022-04-22,08:18:46,going the the taylor swift candlelight concert tonight 😁,en
913,1517311805944705025,2022-04-22,08:18:19,"when phoebe bridgers said i want to go home + taylor swift said i can go anywhere i want just not home + johnny cash said let me go home why don't you let me go home i feel so homesick i wanna go home + maggie stiefvater said to belong somewhere, to go home, to go home to go home",en
914,1517311548494344192,2022-04-22,08:17:18,i’ve decided instead of going to class i’m watching every taylor swift music video in chronological order,en
915,1517311491938168832,2022-04-22,08:17:04,All Too Well (10 Minute Version) by Taylor Swift is a masterpiece. I think it is her best song EVER. It makes me cry every time. The lyrics are incredible. I can sadly relate to the lyrics. Taylor Swift is so incredibly talented. She is amazing! @taylorswift13 #TaylorSwift  https://t.co/16gkQLdeuh,en
916,1517310987296473091,2022-04-22,08:15:04,- enhypen as RED lyrics by taylor swift   a thread:,en
917,1517310947416842241,2022-04-22,08:14:54,Billboard Global 200: #190 (RE) Blank Space #TaylorSwift (8 weeks) *peak #157*,en
918,1517310728679702528,2022-04-22,08:14:02,I’d like to publicly thank @taylorswift13 for helping me remember when i got engaged. I literally wouldn’t remember if i hadn’t went to the reputation tour the week before 😎,en
919,1517310650816552960,2022-04-22,08:13:44,Billboard Global 200: #142 (-34) All Too Well (Taylor's Version) #TaylorSwift (22 weeks) *peak #1*,en
920,1517438615093096448,2022-04-22,16:42:13,Clowning Theory gone wrong Swifties                      Taylor Swift  https://t.co/wbUI2Z11h9,en
921,1517438060585230337,2022-04-22,16:40:00,We’re listening to @taylorswift13 and Lily has taken to napping.  https://t.co/LrPWMxlFG0,en
922,1517436458868658176,2022-04-22,16:33:39,Wait taylor swift is blonde??,en
923,1517435854414921729,2022-04-22,16:31:14,no les dijeron a los diseñadores q las chicas no escuchan rap solo taylor swift y olivia rodrigo?,es
924,1517435329627578368,2022-04-22,16:29:09,"hello dump acc po i2 ni taylor swift, got nothing in my brain",en
925,1517434179109093376,2022-04-22,16:24:35,i will create the taylor swift playlist for loid/yor 🫶,en
926,1517433523266801665,2022-04-22,16:21:59,do guys who listen to taylor swift relate to her like how we do or no?? genuine question.,en
927,1517432942972264448,2022-04-22,16:19:40,"💬 | Snoop Dogg told @fullsendpodcast that he was inspired by @taylorswift13 to one day re-record his album ""Doggystyle""  “Perfect example, Taylor Swift. She re-did her albums as a way of ‘I’ll make this for my fans and they’ll support me.’ I was going to remaster my album…”  https://t.co/Tk9azpSHMA",en
928,1517432431682465795,2022-04-22,16:17:38,sebastian vettel by taylor swift  https://t.co/FZGDVvyaWB,en
929,1517431804248133633,2022-04-22,16:15:09,‘cardigan’ by @taylorswift13 has now surpassed 400 Million Streams on Spotify!  https://t.co/OqeFtULAGG,en
930,1517431731321667589,2022-04-22,16:14:51,Taylor Swift has had relationships that lasted longer than CNN+  #CNNPlus,en
931,1517430824278568960,2022-04-22,16:11:15,Taylor Swift if your daughter was sleeping with her husband  https://t.co/oDEVMvw5gh,en
932,1517429003837186049,2022-04-22,16:04:01,la noia que ha guanyat als jocs florals i ha agrait a taylor swift? una reina,ca
933,1517428000454754305,2022-04-22,16:00:02,retweet if you stan   - ariana grande - MCYTs - one direction  - sabrina carpenter  - taylor swift - doja cat - lady gaga - justin bieber  - blackpink - madison beer  - sza - little mix - BTS - nicki minaj   follow me + everyone who retweets ✨,en
934,1517427319278759936,2022-04-22,15:57:20,Adele and Taylor Swift looking at each other knowing it’s going to be the saddest girl autumn ever.  https://t.co/hZGhINHp8d,en
935,1517426972128952327,2022-04-22,15:55:57,what is the best song ever recorded and why is it The Archer by Taylor Swift,en
936,1517426768440926209,2022-04-22,15:55:08,"thinking about the person in front of me at ltwt that had a sign that said ""favourite taylor swift song?"". louies always bring the best signs to shows i believe ❤️‍🩹",en
937,1517425406089252864,2022-04-22,15:49:43,I got out of the shower and clean by Taylor Swift started playing😭😭yes i am finally cleannnn😭,en
938,1517424336994455552,2022-04-22,15:45:28,"HEYAA I'm Kathrine and I'm just trynna find some GOOD moots who actually know how to interact.I stan Florence Pugh,1d &amp; solo,Taylor Swift andd Olivia Rodrigo. You can call me Kath,Kathrin,Kathy,Kat nd whatever nickname u want. My prounouns are she/her Lmk if u wanna be moots Rt:)",en
939,1517424000049172483,2022-04-22,15:44:08,So………Taylor swift actually hits.,en
940,1517310472390955008,2022-04-22,08:13:01,@LaPuercaylor @taylorswift13 Mariguanicen la legalihuana 😍👊,es
941,1517310152700948480,2022-04-22,08:11:45,jamming out to some indie pop artists in 'Taylor Swift and Friends' live on Campground now! 💃  ft. @LeaCotaMusic @jiulet @iamhazelenglish @chloelilac_ @lilykincade @catecanning @MegsDeAngelis @emlyn_music @SophiePecora    https://t.co/b75kGdzQWz,en
942,1517310039681286144,2022-04-22,08:11:18,"Who is going to #RecordStoreDay2022 this Saturday? Employees at the oldest record store in Dallas-Fort Worth, Texas @record_towntx tell @SpectrumNews1TX the most in-demand vinyl across the US this year is The Lakes by #rsdambassadortaylor @taylorswift13.  #RSD22 @recordstoreday  https://t.co/BHRDzyLjJ7",en
943,1517309208219332608,2022-04-22,08:08:00,@lronhydroxide @taylorswift13 @rosalia @DojaCat @DUALIPA LMFAO😭😭😭 at least it’s clear Dua and Doja are the future of pop though,en
944,1517309092028727300,2022-04-22,08:07:32,como se supera norma y juan con taylor swift? #PasiondeGavilanes2  https://t.co/IbvmFy5lzj,es
945,1517308993064083457,2022-04-22,08:07:08,"A thread no @trechostaylorsv deu super certo, então eu pensei ""já que as pessoas gostaram tanto das legendas, por que não uma conta somente para isso?"" essa é uma página com trechos de músicas da Taylor Swift para vocês usarem como legendas nas suas fotos 🤍",pt
946,1517308931554619393,2022-04-22,08:06:54,My cousin’s girlfriend took her on a date to a candle lit string quartet tribute to Taylor Swift and I’m jealous 🥺,en
947,1517308704059793408,2022-04-22,08:05:59,me ajudem a achar mais seguidores? criei essa conta a pouco tempo e gosto de:  - percy jackson - sua alteza real - evelyn hugo - harry potter - taylor swift - the owl house - legacies - livros no geral - desenhos animados  deem rt por favor e comentem um “.” pra eu te seguir,pt
948,1517308635159973888,2022-04-22,08:05:43,Stream party for “Taylor Swift and Friends” with a playlist curated to music from similar artists happening in @campgroundxyz now!   Download the app so we can talk and track streams!  https://t.co/YRYhKNGM34,en
949,1517308190559453184,2022-04-22,08:03:57,"Taylor Swift está sospechosamente callada, pinche vieja @taylorswift13  https://t.co/CoyefS0Ru7",es
950,1517307643404046336,2022-04-22,08:01:47,"The four stages of listening to a self-proclaimed Taylor Swift skip:   1. Why is this skip song on? Actually, wait a minute….  2. Is this skip actually a bop?  3. It’s absolutely a bop &amp; I’ll dance to it forever.  4. This song is now my #1 fav…for now.  https://t.co/gZjzqeKeRK",en
951,1517307305083080705,2022-04-22,08:00:26,#aimstwtselfieday we all need a little Taylor swift in our lives Retweets get a hug  https://t.co/4zoynFInEV,en
952,1517307187906809856,2022-04-22,07:59:58,When you have one Taylor Swift song on repeat for absolutely no reason at all  https://t.co/R5qgeFsoJj,en
953,1517307116805099521,2022-04-22,07:59:41,"these days every time i listen to 'lover' by taylor swift i think of this fic, especially when she sings the line, ""have i known you twenty seconds, or twenty years?"" and i just picture them dancing oH MY GOD this is my favourite dnf au ever btw",en
954,1517306642013908993,2022-04-22,07:57:48,Not un anciano junto a mi con la pinché música en los audífonos a todo volumen escuchando a Taylor Swift 😭😭😭😭😭,es
955,1517306374883004416,2022-04-22,07:56:44,“taylor swift was one of my first songwriting inspirations when i was around 8 years old” - Sabrina Carpenter,en
956,1517306343534772225,2022-04-22,07:56:37,It’s a blast Taylor Swift kinda night,en
957,1517306200983056384,2022-04-22,07:56:03,“Excluding Taylor Swift”  https://t.co/uf5qtf9MHv,en
958,1517306173480861697,2022-04-22,07:55:56,fics with taylor swift lyrics as titles are always good,en
959,1517305909214466049,2022-04-22,07:54:53,@stephanierect17 @lronhydroxide @paisleypickette @taylorswift13 @rosalia @DojaCat @DUALIPA Not just her music  Her interview too Everytime i got bored with nothing to watch (not even new movie could interest me)  I go back to her old interview or anything about her i  youtube It refreshing 🤠,en
960,1517423881597956096,2022-04-22,15:43:40,if taylor swift released this is me trying when i was in eighth grade i probably would have killed myself then,en
961,1517423668988579841,2022-04-22,15:42:49,Holiday vibes 🧘‍♀️☺️ @taylorswift13 @taylornation13  https://t.co/3STigZfrPh,en
962,1517423615305818113,2022-04-22,15:42:36,"Annoying ppl be like ""we skip hoax by Taylor Swift"" then they will be like ""oh we have trust issues""",en
963,1517422752755380224,2022-04-22,15:39:11,MY GOD I HAVE BEEN STANNING TAYLOR SWIFT FOR 5 YEARS NOW,en
964,1517420819781197825,2022-04-22,15:31:30,"Alexa, play Cowboy like me by Taylor Swift",en
965,1517420608325562369,2022-04-22,15:30:39,TZUYU MELODY PROJECT “ME! (Taylor Swift)” Cover by TZUYU (Feat. Bang Cha...  https://t.co/vBrVPaBmeQ ผ่าน @YouTube อยากได้อะไรแบบนี้อีก😭😭😭😭,vi
966,1517420404285276160,2022-04-22,15:29:51,illicit affairs//taylor swift  https://t.co/JB2DFPOjbW,en
967,1517420209027657729,2022-04-22,15:29:04,"I'm a simp for this Taylor swift edit first, and human second  https://t.co/40ZqYMHCxE",en
968,1517419542426886144,2022-04-22,15:26:25,the meaning behind each track on Taylor Swift’s “folklore”  https://t.co/pJzQsW1IZF,en
969,1517419303771025408,2022-04-22,15:25:28,"@cyberka666 Od lat chciałabym to albo ""Lover"" od Taylor Swift   https://t.co/cNfwWDuQL3  https://t.co/0nWLj1O82P",pl
970,1517418314565304325,2022-04-22,15:21:33,🇨🇦 @alkanadiyya #Jerusalem  Happy Orthodox Easter!  @LynnHastings @JustinTrudeau @Pontifex_fr @BarackObama @justinbieber  @katyperry @rihanna  @Cristiano @taylorswift13  @ladygaga @elonmusk   @narendramodi @TheEllenShow  @rimamaktabi @GoogleExpertUK @KateWhiteCanada @Kioninadine  https://t.co/9xSopNIpmB,en
971,1517416131560341505,2022-04-22,15:12:52,Listening to Taylor swift on YouTube and Spotify are two different things. YouTube give some special vibes that Spotify can't give 😌💙💙,en
972,1517412921004941313,2022-04-22,15:00:07,"What if the spirit of Stevie Nicks, Taylor Swift and Kate Bush combined?   Charlie Tyler is The UK's No.1 Emerging Singer Songwriter talent  🎵   SUPPORT AUTHENTIC POP! FOLLOW HER PLAYLIST BELOW!   https://t.co/Ut7WEU7brm  #popmusic #emergingtalent #musicproducer #alternativepop  https://t.co/jRAk5n0qwS",en
973,1517412893142052864,2022-04-22,15:00:00,"If you discovered a new species of animal, who would you name it after?  A scientist has named a new species of millipede after Taylor Swift. @rowhoop says with so much on the planet still undiscovered, you could name a bug too!  📸 Credit: Derek Hennen   https://t.co/zA1BuJHf8G  https://t.co/fQP8cozcX8",en
974,1517412652456476672,2022-04-22,14:59:03,Benim timeda niye surekli taylor swift ppli halsey fani ergenler oluyor? Sinif arkadaslarim yuzunden mi:(,tr
975,1517412058173960192,2022-04-22,14:56:41,Taylor Swift called me a dirty little whore and spat in my face and i loved it,en
976,1517412015819661314,2022-04-22,14:56:31,@taspeaknow @taylorswift13 yalniz bu dicle arastirmanizi öneririm @estiesbestie,tr
977,1517411555821842435,2022-04-22,14:54:41,"Type ""Taylor Swift called me ...."" and press the middle button of your keyboard to complete the sentence",en
978,1517409184748392448,2022-04-22,14:45:16,selena gomez and taylor swift singing on stage together  https://t.co/jBdp2aZHVc,en
979,1517407662970793985,2022-04-22,14:39:13,|￣￣￣￣￣￣￣￣￣￣￣￣￣|    wonderland by taylor swift             deserves better   |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
980,1517305820891041792,2022-04-22,07:54:32,A PRECURSORA DO CAOS ✨🛐❤❤ Ansiosa pra ver a Wandinha em sua era Reputation! #Wanda #WandaMaximoff #ScarletWitch #FeiticeiraEscarlate #MultiverseOfMadness #MultiversoDaLoucura #WandaVision #ElizabethOlsen #TaylorSwift  https://t.co/PJfmX6qVxc,pt
981,1517305170358644738,2022-04-22,07:51:57,"there’s a bunch of new people here so other than being a hp pro-shipper some of my ✨other hyperfixations✨ include:  • Taylor Swift / Harry Styles • Crossover ff  • Twilight • Darklina • Lore Olympus • Smutty KU romance books  • &amp; many, many more 😮‍💨",en
982,1517304820499030016,2022-04-22,07:50:34,"""Eu saí da linha? Eu disse algo honesto demais que te fez correr e se esconder como um garotinho assustado?""  Forever &amp; Always, Taylor Swift",pt
983,1517304384010530816,2022-04-22,07:48:49,"o twitter é muito engraçado pq alguem fala tipo ""nossa eu odeio as musicas da taylor swift"" ai daqui a pouco um maluco quota falando ""entao vc odeia musicas de mulheres?"" ai daqui a pouco chega um outro ""mas e se 'musicas' fosse 'vidas' e 'taylor swift' fosse 'pobres'?""",pt
984,1517304249406922752,2022-04-22,07:48:17,"O mais engraçado que eu não sei de onde esse povo tira essa bira com o bp, as mulheres não fazem nada, as próprias Taylor Swift da Coreia",pt
985,1517304021123575808,2022-04-22,07:47:23,".@dreamwastaken you should follow me because i talk about dnf a lot, and i also talk specifically about which taylor swift songs represent you and george (and i know you're a swiftie!)",en
986,1517303026544828416,2022-04-22,07:43:26,THE BEST SONG OFF REPUTATION!!! #dwoht #reputationtaylorsversion #swiftie @taylorswift13  https://t.co/Fw6FycOK6F,en
987,1517301939297562629,2022-04-22,07:39:07,a residente le re debe gustar taylor swift xq escribe sus canciones,es
988,1517301852492251136,2022-04-22,07:38:46,blasting taylor swift rn  https://t.co/96kyGm7MLR,en
989,1517301157537861632,2022-04-22,07:36:00,my dad: why haven’t we been to a taylor swift concert  me: she hasn’t done a concert in a while my dad: well she should i’m her biggest fan i wanna see her go tell her to do a concert aren’t you in a fan club go tell her,en
990,1517301119772372992,2022-04-22,07:35:51,@rayneisok 2017 taylor swift except i had a crush on her before that i just didnt realise i was gay bc i was in year 4  https://t.co/HVXZy03rc3,en
991,1517300802850897921,2022-04-22,07:34:36,An entomologist named a new millipede species after Taylor Swift : NPR  https://t.co/hRBPyohZjn,en
992,1517300712912347136,2022-04-22,07:34:14,"solta um ""?"" e eu te dou uma música da Taylor Swift pensando no seu fc  https://t.co/U38Gc9mIum",pt
993,1517300605257093120,2022-04-22,07:33:49,"hii , i’m not new to stan twitter, i just wanted a fresh start. i stan taylor swift, 1d and solos (mostly harry louis and niall). some of my fav shows are tvd, gossip girl, gilmore girls, friends etc. i’d love to make new friends on here so retweet to make me gain moots! 💘",en
994,1517300226314452992,2022-04-22,07:32:18,My ★★★★½ review of Taylor Swift: Reputation Stadium Tour (2018) on @letterboxd:  https://t.co/UNXZzkQBTR,en
995,1517299950626951168,2022-04-22,07:31:12,"Ne diyor Taylor Swift ""Gençken her şeyi bildiğimi sanırdım"" ve inanın onun genç dediği yaş 10,20,30 hiç fark etmeyecek bir yaş oluyor. Çünkü neyi ne zaman ders alarak öğreneceğniz belli olmuyor. Neyse iyi geceler bal peteklerim 💖🫰🏻",tr
996,1517299806292815872,2022-04-22,07:30:38,100 likes and I'll play the 10-minute version of Taylor Swift's All Too Well on RNZ instead of lining up an interview,en
997,1517299781919723520,2022-04-22,07:30:32,omg taylor swift was at liv's concert  https://t.co/JnKjhGTdVU,en
998,1517299433184051200,2022-04-22,07:29:09,romance books that are like taylor swift songs &gt;&gt;,en
999,1517298608554577921,2022-04-22,07:25:52,omg sabía que amo a taylor swift y me dio la experiencia de illicit affairs,es
1000,1517298252026204160,2022-04-22,07:24:27,CycleBar (Taylor’s Version) was everything I wanted and more ✨ @taylorswift13 @taylornation13  https://t.co/TCbgCQTEf1,en
1001,1517297743630376961,2022-04-22,07:22:26,nick nelsons favorite taylor swift song is new romantics.,en
1002,1517297193824182273,2022-04-22,07:20:15,listening to this is what you came for in a public setting and fighting the urge to tell everyone taylor swift co-wrote it under a pseudonym. humiliating.,en
1003,1517296496508612608,2022-04-22,07:17:29,"💬| Snoop Dogg habla de las re-grabaciones de Taylor Swift como un acto revolucionario.  “Las disqueras se quedan todo, y debemos cambiarlo, Taylor Swift re grabo porque no obtenía las ganancias justas de SU voz,SU música, y debería obtener dinero de sus proyectos. (1/2)  https://t.co/zWVq6oxrB0",es
1004,1517295571953934336,2022-04-22,07:13:48,Ppl keep telling me I look like Taylor swift and I need to know if it’s true y’all  https://t.co/9zIhXQcNd6,en
1005,1517295562097250304,2022-04-22,07:13:46,"Hi! I'm Maria and I write contemporary romance. Because I think of this book exclusively in Taylor Swift terms -- Liv is State of Grace, and Will is Lover. #romtalk",en
1006,1517295490433441792,2022-04-22,07:13:29,remember when taylor swift  https://t.co/MRuWrCh8QM,en
1007,1517295449199235074,2022-04-22,07:13:19,Acho q superamos mto cedo a Taylor Swift de vestido de noiva sentada no chão cantando champagne problems e errando a letra,pt
1008,1517294733470539776,2022-04-22,07:10:29,Hiiii. I'm Mallory and I write contemp romance with a side of fantasy romance. Because I only know how to communicate in Taylor Swift music -- Hallie is Begin Again and Hayden is ivy. #romtalk,en
1009,1517294439932346368,2022-04-22,07:09:19,prefiero escuchar 2hrs de Taylor Swift q a ti,es
1010,1517294073815650304,2022-04-22,07:07:51,Taylor Swift = Home,en
1011,1517293921998872576,2022-04-22,07:07:15,"@folkstorys @TChartSwift This is Taylor Swift not Ariana Grande, Dua Lipa or Ed Sheeran who can get 1 B streaming songs so easily",en
1012,1517291832031469568,2022-04-22,06:58:57,Taylor swift and Harry styles night here we comeeeeeee 💃🏻🎶  https://t.co/wOq1MRAYM1,en
1013,1517291353570525184,2022-04-22,06:57:03,"@CYBERHlLLS @quixxzy_v2 @oscos That song isnt even released, plus having ONE rap song doesn’t make u a rapper. By that logic taylor swift, the weeknd, adele, justin beiber are all rappers cuz theyve rapped before",en
1014,1517291101937291264,2022-04-22,06:56:03,las canciones de Taylor Swift me curan un poco el alma.,es
1015,1517290634842886144,2022-04-22,06:54:11,"Wrong 3x (1) Bee Gees sold nearly 100m fewer records worldwide than Zep; (2) I think the Bee Gees were important; (3) I love -- adore -- many many acts who've made TONS of hit records, from Prince to the Beatles to Madonna to Stevie Wonder to Jay Z to Taylor Swift.",en
1016,1517290634394181635,2022-04-22,06:54:11,I think the really important question is what does Taylor Swift think about CNN+ and the conflict in the Ukraine?,en
1017,1517290489321562115,2022-04-22,06:53:37,Taylor Swift albums as Greek Goddesses (A Thread)  https://t.co/bjCsF1Mdmu,en
1018,1517290116867407872,2022-04-22,06:52:08,Taylor Swift me acompaña cada vez que la predicción del modelo me da rara.  https://t.co/JLXwiFzucH,es
1019,1517290090577473536,2022-04-22,06:52:02,please just let them be casual taylor swift fans and not camping-out-the-night-before-crazy-merch-collector-fans 🙏🙏🙏🙏,en
1020,1517407146689847296,2022-04-22,14:37:10,@legendisarmani @oscos Yea bro Taylor Swift best rapper no cap,en
1021,1517406112626135042,2022-04-22,14:33:03,taylor swift in yellow - a very much needed thread💛💛💛  https://t.co/RU5KTZIf8M,en
1022,1517405432544964608,2022-04-22,14:30:21,potevo andare a venezia e non immortalare uno dei rari posti italiani in cui taylor swift ha messo piede  https://t.co/ntNeSDW9PP,it
1023,1517404836618248193,2022-04-22,14:27:59,"Adoro ogni stagione ma per tutto ciò sono proprio una ! PUTTANA ! quindi Alexa, play floklore by Taylor Swift  https://t.co/KlceBPgIy0",it
1024,1517404286086483969,2022-04-22,14:25:48,|￣￣￣￣￣￣￣￣￣￣￣￣￣|       i want Taylor Swift to    confirm Evermore's Existing  |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
1025,1517403933399990272,2022-04-22,14:24:24,@taspeaknow @taylorswift13 I mean she’s gorgeous BUT that’s not natural she’s wearing eye makeup,en
1026,1517403683599749120,2022-04-22,14:23:24,|￣￣￣￣￣￣￣￣￣￣￣￣￣|    i want to hug taylor swift   |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
1027,1517403388237000704,2022-04-22,14:22:14,in the second barbie movie when the cunty red sextress mermaid curses the queen with her worst fear and she starts sinking to the bottom of the ocean girl Ummm why isn't ur #1 fear of ur daughter DYING!!!!!!!!!! Some queen this Taylor swift bitch is...... My goodness..  https://t.co/Exejaz5Yh2,en
1028,1517402275181776896,2022-04-22,14:17:49,"⋆*･ﾟ:⋆*･ﾟ⋆*･ﾟ:⋆*･ﾟ Hi I’m Lia🤍 I’m new to #booktwt  ⁃18, she/her ⁃romance, thriller   ⁃TSITP series, The Hating Game, The Love Hyp, It Ends With Us, One of Us Is Lying  ⁃My fave artists: BTS &amp; Taylor Swift   ୨୧ rtwt or like to be mutuals :)",ja
1029,1517401638809575426,2022-04-22,14:15:17,"📈| @taylorswift13 on this week's ARIA Top 50 albums chart   • ""1989"" extends its record as the longest charting female album on the chart with 296 weeks!  https://t.co/mpqGI50YiD",en
1030,1517401414485610498,2022-04-22,14:14:23,Reports of @taylorswift13 fans starting to queue outside record shops around the county already for @RSDUK   No queue at Beyond yet 😳   #TaylorSwift #rsd #RSD2022 #RecordStoreDay #RSD22 #thelakes  https://t.co/Htz7K9CPZ8,en
1031,1517401219182239744,2022-04-22,14:13:37,Scientist names new millipede species after #TaylorSwift (@taylorswift13)    https://t.co/zFAosriMnv,en
1032,1517401085962756096,2022-04-22,14:13:05,today is not Taylor Swift’s birthday.,en
1033,1517400505789849600,2022-04-22,14:10:47,"tweeting is much like SEO, you’ve just gotta use the right keywords like queer Melbourne depression Taylor Swift houseplant MacBook twink",en
1034,1517399053981655041,2022-04-22,14:05:01,"Prima di svegliarmi ho sognato che stavo presentando la categooria Record of the year ai Grammy, i nominati erano Jon Baptiste, Billie Eilish e Taylor Swift. Apro la busta e trovo LA COMPILATION DI HIGH SCHOOL MUSICAL 2 CON LA PARTECIPAZIONE DI GIANNI MORANDI",it
1035,1517398885815128065,2022-04-22,14:04:20,"i was singing enchanted by taylor swift and hindi ko napansin naka on mic ako,it's so embarrassing huhuhhsjwuejs  STEF sa BahayniKumu",tl
1036,1517398373418086400,2022-04-22,14:02:18,Here’s a look at the Taylor Swift college course’s goals and lessons - Scout Magazine | via @scoutmagph  https://t.co/Ut2krlSdqf,en
1037,1517398318959276032,2022-04-22,14:02:05,"que mi hermano se saca los heardles de taylor swift, yo de verdad me meo  https://t.co/rx1W7vPBWQ",es
1038,1517398201086918656,2022-04-22,14:01:37,I WANT ARIANA AND TAYLOR TO COLLABB SOO BADDD 😣😭😭😌.. QUEEENSS  #ArianaGrande #TaylorSwift #Swifties #arianators,en
1039,1517397824161333248,2022-04-22,14:00:07,Taylor Swift will forever be trash it’s crazy,en
1040,1517290053759873027,2022-04-22,06:51:53,Me making all of my friends listen to Taylor Swift and discussing the meanings of her songs at PAX,en
1041,1517290010696990720,2022-04-22,06:51:43,"""I've got a hundred thrown-out speeches I almost said to you""   — The Archer, Taylor Swift  https://t.co/t7yUfYAihJ",en
1042,1517289862008868864,2022-04-22,06:51:07,what y’all know about crying in grain theory over an entirely made up scenario where elizabeth olsen hosts snl and taylor swift is the musical guest??,en
1043,1517289794522566658,2022-04-22,06:50:51,"""when you are young, they assume you know nothing""  — Cardigan, Taylor Swift  https://t.co/WsGeRHnJpx",en
1044,1517289783080402944,2022-04-22,06:50:48,"""guess I'll just stumble on home to my cats""   — Gorgeous, Taylor Swift  https://t.co/Nz4TQ6OIsg",en
1045,1517289699911553025,2022-04-22,06:50:28,2% segura de mi carrera.  98% ser quien recoge la caca de los gatos de la Taylor Swift.,es
1046,1517289614985342977,2022-04-22,06:50:08,HEARTSTOPPER IS ON THE SAME PAGE AS TAYLOR SWIFT AND JOE ALWYN  https://t.co/1AKtHndX14,en
1047,1517289591069233152,2022-04-22,06:50:03,Nothing compares to how genuinely happy Taylor Swift looked during the Lover era 💕  https://t.co/y6HV8oHhsb,en
